SystemCodeNumber,Occupancy,Capacity,QueueLength,TrafficConditionNearby,rate,Hour,PriceLevel_Model3,Timestamp
Others-CCCPS98,527,3103,2,low,0.16983564292620046,7,Low,2016-11-29 07:55:00
Others-CCCPS98,616,3103,2,low,0.1985175636480825,8,Low,2016-11-29 08:28:00
Others-CCCPS98,736,3103,2,low,0.23718981630679986,9,Low,2016-11-29 09:02:00
Others-CCCPS98,828,3103,3,low,0.26683854334514984,9,Low,2016-11-29 09:28:00
Others-CCCPS98,957,3103,3,low,0.308411214953271,10,Medium,2016-11-29 10:01:00
Others-CCCPS98,1026,3103,3,low,0.3306477602320335,10,Medium,2016-11-29 10:28:00
Others-CCCPS98,1110,3103,6,average,0.35771833709313566,11,Medium,2016-11-29 11:01:00
Others-CCCPS98,1166,3103,6,average,0.37576538833387046,11,Medium,2016-11-29 11:28:00
Others-CCCPS98,1196,3103,6,average,0.3854334514985498,11,Medium,2016-11-29 11:55:00
Others-CCCPS98,1195,3103,9,high,0.38511118272639383,12,Medium,2016-11-29 12:28:00
Others-CCCPS98,1219,3103,8,high,0.39284563325813726,13,Medium,2016-11-29 13:02:00
Others-CCCPS98,1208,3103,8,high,0.38930067676442154,13,Medium,2016-11-29 13:28:00
Others-CCCPS98,1205,3103,5,average,0.3883338704479536,14,Medium,2016-11-29 14:01:00
Others-CCCPS98,1186,3103,4,average,0.38221076377699004,14,Medium,2016-11-29 14:28:00
Others-CCCPS98,1158,3103,5,average,0.37318723815662264,14,Medium,2016-11-29 14:55:00
Others-CCCPS98,1076,3103,3,low,0.3467611988398324,15,Medium,2016-11-29 15:28:00
Others-CCCPS98,994,3103,2,low,0.3203351595230422,16,Medium,2016-11-29 16:02:00
Others-CCCPS98,902,3103,2,low,0.2906864324846922,16,Low,2016-11-29 16:28:00
Others-CCCPS98,548,3103,2,low,0.176603287141476,8,Low,2016-11-30 08:02:00
Others-CCCPS98,627,3103,2,low,0.20206252014179826,8,Low,2016-11-30 08:28:00
Others-CCCPS98,771,3103,3,low,0.2484692233322591,9,Low,2016-11-30 09:01:00
Others-CCCPS98,868,3103,2,low,0.279729294231389,9,Low,2016-11-30 09:28:00
Others-CCCPS98,974,3103,5,average,0.31388978407992263,10,Medium,2016-11-30 10:01:00
Others-CCCPS98,1052,3103,4,average,0.33902674830808893,10,Medium,2016-11-30 10:28:00
Others-CCCPS98,1127,3103,7,high,0.3631969062197873,10,Medium,2016-11-30 10:55:00
Others-CCCPS98,1165,3103,6,average,0.37544311956171444,11,Medium,2016-11-30 11:28:00
Others-CCCPS98,1195,3103,9,high,0.38511118272639383,12,Medium,2016-11-30 12:01:00
Others-CCCPS98,1199,3103,10,high,0.38640025781501774,12,Medium,2016-11-30 12:28:00
Others-CCCPS98,1198,3103,8,high,0.3860779890428617,13,Medium,2016-11-30 13:01:00
Others-CCCPS98,1209,3103,9,high,0.3896229455365775,13,Medium,2016-11-30 13:28:00
Others-CCCPS98,1224,3103,5,average,0.3944569771189172,14,Medium,2016-11-30 14:01:00
Others-CCCPS98,1207,3103,5,average,0.3889784079922656,14,Medium,2016-11-30 14:28:00
Others-CCCPS98,1133,3103,3,low,0.3651305188527232,15,Medium,2016-11-30 15:01:00
Others-CCCPS98,1069,3103,3,low,0.34450531743474055,15,Medium,2016-11-30 15:28:00
Others-CCCPS98,986,3103,3,low,0.3177570093457944,16,Medium,2016-11-30 16:01:00
Others-CCCPS98,929,3103,3,low,0.29938768933290366,16,Low,2016-11-30 16:28:00
Others-CCCPS98,712,3103,3,average,0.2294553657750564,8,Low,2016-12-01 08:05:00
Others-CCCPS98,772,3103,2,low,0.2487914921044151,8,Low,2016-12-01 08:25:00
Others-CCCPS98,897,3103,3,low,0.28907508862391235,8,Low,2016-12-01 08:58:00
Others-CCCPS98,978,3103,2,low,0.31517885916854654,9,Medium,2016-12-01 09:25:00
Others-CCCPS98,1096,3103,3,low,0.353206574282952,9,Medium,2016-12-01 09:58:00
Others-CCCPS98,1195,3103,4,low,0.38511118272639383,10,Medium,2016-12-01 10:25:00
Others-CCCPS98,1130,3103,5,average,0.36416371253625524,10,Medium,2016-12-01 10:58:00
Others-CCCPS98,1183,3103,6,average,0.3812439574605221,11,Medium,2016-12-01 11:32:00
Others-CCCPS98,1219,3103,8,high,0.39284563325813726,11,Medium,2016-12-01 11:58:00
Others-CCCPS98,1251,3103,10,high,0.4031582339671286,12,Medium,2016-12-01 12:25:00
Others-CCCPS98,1271,3103,7,average,0.40960360941024815,12,Medium,2016-12-01 12:58:00
Others-CCCPS98,1293,3103,8,high,0.41669352239767965,13,Medium,2016-12-01 13:25:00
Others-CCCPS98,1304,3103,6,average,0.42023847889139543,13,Medium,2016-12-01 13:58:00
Others-CCCPS98,1271,3103,5,average,0.40960360941024815,14,Medium,2016-12-01 14:25:00
Others-CCCPS98,1210,3103,4,average,0.38994521430873347,14,Medium,2016-12-01 14:58:00
Others-CCCPS98,1149,3103,3,low,0.37028681920721884,15,Medium,2016-12-01 15:25:00
Others-CCCPS98,1096,3103,3,low,0.353206574282952,15,Medium,2016-12-01 15:58:00
Others-CCCPS98,1026,3103,3,low,0.3306477602320335,16,Medium,2016-12-01 16:25:00
Others-CCCPS98,738,3103,2,low,0.23783435385111182,7,Low,2016-12-02 07:55:00
Others-CCCPS98,831,3103,2,average,0.2678053496616178,8,Low,2016-12-02 08:28:00
Others-CCCPS98,905,3103,2,low,0.2916532388011602,9,Low,2016-12-02 09:01:00
Others-CCCPS98,958,3103,2,low,0.308733483725427,9,Medium,2016-12-02 09:28:00
Others-CCCPS98,1025,3103,4,low,0.33032549145987755,10,Medium,2016-12-02 10:02:00
Others-CCCPS98,1080,3103,5,average,0.34805027392845633,10,Medium,2016-12-02 10:28:00
Others-CCCPS98,1121,3103,6,average,0.36126329358685144,11,Medium,2016-12-02 11:01:00
Others-CCCPS98,1081,3103,6,average,0.3483725427006123,11,Medium,2016-12-02 11:28:00
Others-CCCPS98,1131,3103,9,high,0.3644859813084112,12,Medium,2016-12-02 12:01:00
Others-CCCPS98,1137,3103,9,high,0.3664195939413471,12,Medium,2016-12-02 12:28:00
Others-CCCPS98,1158,3103,10,high,0.37318723815662264,12,Medium,2016-12-02 12:58:00
Others-CCCPS98,1173,3103,9,high,0.3780212697389623,13,Medium,2016-12-02 13:25:00
Others-CCCPS98,1151,3103,9,high,0.37093135675153077,13,Medium,2016-12-02 13:58:00
Others-CCCPS98,1135,3103,5,average,0.3657750563970351,14,Medium,2016-12-02 14:25:00
Others-CCCPS98,1109,3103,4,average,0.3573960683209797,14,Medium,2016-12-02 14:58:00
Others-CCCPS98,1050,3103,3,low,0.338382210763777,15,Medium,2016-12-02 15:31:00
Others-CCCPS98,999,3103,3,low,0.3219465033838221,15,Medium,2016-12-02 15:58:00
Others-CCCPS98,1009,3103,3,low,0.3251691911053819,16,Medium,2016-12-02 16:32:00
Others-CCCPS98,485,3103,3,low,0.15630035449564939,8,Low,2016-12-05 08:02:00
Others-CCCPS98,562,3103,3,low,0.1811150499516597,8,Low,2016-12-05 08:29:00
Others-CCCPS98,657,3103,4,low,0.2117305833064776,9,Low,2016-12-05 09:02:00
Others-CCCPS98,746,3103,4,low,0.24041250402835965,9,Low,2016-12-05 09:29:00
Others-CCCPS98,848,3103,5,low,0.2732839187882694,10,Low,2016-12-05 10:03:00
Others-CCCPS98,894,3103,6,low,0.2881082823074444,10,Low,2016-12-05 10:29:00
Others-CCCPS98,972,3103,12,high,0.3132452465356107,11,Medium,2016-12-05 11:02:00
Others-CCCPS98,1014,3103,12,high,0.3267805349661618,11,Medium,2016-12-05 11:29:00
Others-CCCPS98,1048,3103,8,average,0.337737673219465,11,Medium,2016-12-05 11:56:00
Others-CCCPS98,1073,3103,13,high,0.34579439252336447,12,Medium,2016-12-05 12:29:00
Others-CCCPS98,1082,3103,12,high,0.34869481147276826,13,Medium,2016-12-05 13:02:00
Others-CCCPS98,1083,3103,11,high,0.3490170802449243,13,Medium,2016-12-05 13:29:00
Others-CCCPS98,1041,3103,7,average,0.3354817918143732,14,Medium,2016-12-05 14:02:00
Others-CCCPS98,994,3103,6,average,0.3203351595230422,14,Medium,2016-12-05 14:29:00
Others-CCCPS98,953,3103,4,low,0.3071221398646471,15,Medium,2016-12-05 15:02:00
Others-CCCPS98,884,3103,4,low,0.28488559458588464,15,Low,2016-12-05 15:29:00
Others-CCCPS98,825,3103,3,low,0.26587173702868194,16,Low,2016-12-05 16:02:00
Others-CCCPS98,747,3103,3,low,0.24073477280051564,16,Low,2016-12-05 16:29:00
Others-CCCPS98,495,3103,3,average,0.15952304221720914,7,Low,2016-12-06 07:56:00
Others-CCCPS98,583,3103,3,low,0.18788269416693523,8,Low,2016-12-06 08:29:00
Others-CCCPS98,689,3103,2,low,0.2220431840154689,8,Low,2016-12-06 08:56:00
Others-CCCPS98,782,3103,2,low,0.25201417982597485,9,Low,2016-12-06 09:29:00
Others-CCCPS98,917,3103,4,low,0.2955204640670319,10,Low,2016-12-06 10:02:00
Others-CCCPS98,982,3103,4,low,0.31646793425717046,10,Medium,2016-12-06 10:29:00
Others-CCCPS98,1042,3103,6,average,0.3358040605865292,11,Medium,2016-12-06 11:02:00
Others-CCCPS98,1079,3103,8,high,0.34772800515630037,11,Medium,2016-12-06 11:29:00
Others-CCCPS98,1116,3103,6,average,0.35965194972607156,11,Medium,2016-12-06 11:56:00
Others-CCCPS98,1139,3103,9,high,0.36706413148565903,12,Medium,2016-12-06 12:29:00
Others-CCCPS98,1171,3103,9,high,0.37737673219465034,12,Medium,2016-12-06 12:56:00
Others-CCCPS98,1198,3103,7,average,0.3860779890428617,13,Medium,2016-12-06 13:29:00
Others-CCCPS98,1187,3103,4,average,0.382533032549146,14,Medium,2016-12-06 14:02:00
Others-CCCPS98,1138,3103,5,average,0.36674186271350306,14,Medium,2016-12-06 14:29:00
Others-CCCPS98,1093,3103,2,low,0.35223976796648404,15,Medium,2016-12-06 15:02:00
Others-CCCPS98,1023,3103,2,low,0.32968095391556557,15,Medium,2016-12-06 15:29:00
Others-CCCPS98,960,3103,2,low,0.30937802126973896,16,Medium,2016-12-06 16:02:00
Others-CCCPS98,859,3103,2,low,0.2768288752819852,16,Low,2016-12-06 16:29:00
Others-CCCPS98,509,3103,2,low,0.16403480502739284,7,Low,2016-12-07 07:59:00
Others-CCCPS98,589,3103,2,low,0.1898163067998711,8,Low,2016-12-07 08:26:00
Others-CCCPS98,672,3103,2,average,0.2165646148888173,8,Low,2016-12-07 08:55:00
Others-CCCPS98,760,3103,3,low,0.24492426683854335,9,Low,2016-12-07 09:26:00
Others-CCCPS98,878,3103,3,low,0.28295198195294874,9,Low,2016-12-07 09:59:00
Others-CCCPS98,954,3103,5,average,0.3074444086368031,10,Medium,2016-12-07 10:26:00
Others-CCCPS98,1053,3103,5,average,0.3393490170802449,10,Medium,2016-12-07 10:59:00
Others-CCCPS98,1108,3103,6,average,0.35707379954882373,11,Medium,2016-12-07 11:25:00
Others-CCCPS98,1172,3103,6,average,0.3776990009668063,11,Medium,2016-12-07 11:59:00
Others-CCCPS98,1207,3103,9,high,0.3889784079922656,12,Medium,2016-12-07 12:26:00
Others-CCCPS98,1251,3103,10,high,0.4031582339671286,12,Medium,2016-12-07 12:59:00
Others-CCCPS98,1266,3103,9,high,0.40799226554946827,13,Medium,2016-12-07 13:26:00
Others-CCCPS98,1265,3103,6,average,0.4076699967773123,13,Medium,2016-12-07 13:59:00
Others-CCCPS98,1250,3103,5,average,0.4028359651949726,14,Medium,2016-12-07 14:26:00
Others-CCCPS98,1198,3103,5,average,0.3860779890428617,14,Medium,2016-12-07 14:59:00
Others-CCCPS98,1148,3103,3,average,0.3699645504350628,15,Medium,2016-12-07 15:32:00
Others-CCCPS98,1080,3103,2,low,0.34805027392845633,15,Medium,2016-12-07 15:59:00
Others-CCCPS98,1034,3103,3,low,0.33322591040928135,16,Medium,2016-12-07 16:32:00
Others-CCCPS98,591,3103,1,low,0.19046084434418306,7,Low,2016-12-08 07:59:00
Others-CCCPS98,655,3103,2,low,0.21108604576216564,8,Low,2016-12-08 08:26:00
Others-CCCPS98,766,3103,2,low,0.24685787947147922,8,Low,2016-12-08 08:59:00
Others-CCCPS98,832,3103,3,low,0.26812761843377375,9,Low,2016-12-08 09:26:00
Others-CCCPS98,944,3103,3,average,0.3042217209152433,9,Medium,2016-12-08 09:59:00
Others-CCCPS98,1040,3103,5,average,0.3351595230422172,10,Medium,2016-12-08 10:32:00
Others-CCCPS98,1128,3103,5,average,0.3635191749919433,10,Medium,2016-12-08 10:59:00
Others-CCCPS98,1206,3103,6,average,0.38865613922010955,11,Medium,2016-12-08 11:32:00
Others-CCCPS98,1258,3103,7,average,0.40541411537222044,11,Medium,2016-12-08 11:59:00
Others-CCCPS98,1236,3103,10,high,0.39832420238478894,12,Medium,2016-12-08 12:25:00
Others-CCCPS98,1287,3103,7,average,0.4147599097647438,12,Medium,2016-12-08 12:59:00
Others-CCCPS98,1270,3103,8,high,0.4092813406380922,13,Medium,2016-12-08 13:25:00
Others-CCCPS98,1258,3103,6,average,0.40541411537222044,13,Medium,2016-12-08 13:59:00
Others-CCCPS98,1243,3103,5,average,0.40058008378988075,14,Medium,2016-12-08 14:26:00
Others-CCCPS98,1196,3103,5,average,0.3854334514985498,14,Medium,2016-12-08 14:59:00
Others-CCCPS98,1185,3103,4,average,0.381888495004834,15,Medium,2016-12-08 15:26:00
Others-CCCPS98,1129,3103,3,low,0.36384144376409927,15,Medium,2016-12-08 15:59:00
Others-CCCPS98,1074,3103,3,low,0.3461166612955205,16,Medium,2016-12-08 16:32:00
Others-CCCPS98,841,3103,3,low,0.27102803738317754,8,Low,2016-12-09 08:02:00
Others-CCCPS98,880,3103,3,low,0.2835965194972607,8,Low,2016-12-09 08:29:00
Others-CCCPS98,920,3103,2,low,0.2964872703834998,8,Low,2016-12-09 08:55:00
Others-CCCPS98,975,3103,2,low,0.31421205285207865,9,Medium,2016-12-09 09:29:00
Others-CCCPS98,1004,3103,3,low,0.323557847244602,9,Medium,2016-12-09 09:55:00
Others-CCCPS98,1043,3103,4,low,0.33612632935868514,10,Medium,2016-12-09 10:29:00
Others-CCCPS98,1068,3103,5,average,0.3441830486625846,10,Medium,2016-12-09 10:56:00
Others-CCCPS98,1093,3103,6,average,0.35223976796648404,11,Medium,2016-12-09 11:29:00
Others-CCCPS98,1119,3103,9,high,0.36061875604253946,11,Medium,2016-12-09 11:56:00
Others-CCCPS98,1175,3103,6,average,0.37866580728327426,12,Medium,2016-12-09 12:29:00
Others-CCCPS98,1129,3103,8,high,0.36384144376409927,13,Medium,2016-12-09 13:02:00
Others-CCCPS98,1145,3103,8,high,0.36899774411859493,13,Medium,2016-12-09 13:29:00
Others-CCCPS98,1112,3103,4,average,0.35836287463744765,14,Medium,2016-12-09 14:02:00
Others-CCCPS98,1075,3103,5,average,0.34643893006767645,14,Medium,2016-12-09 14:29:00
Others-CCCPS98,1053,3103,4,average,0.3393490170802449,14,Medium,2016-12-09 14:56:00
Others-CCCPS98,1026,3103,3,low,0.3306477602320335,15,Medium,2016-12-09 15:29:00
Others-CCCPS98,998,3103,2,low,0.3216242346116661,16,Medium,2016-12-09 16:02:00
Others-CCCPS98,956,3103,2,low,0.30808894618111504,16,Medium,2016-12-09 16:29:00
Others-CCCPS98,756,3103,2,low,0.24363519174991943,7,Low,2016-12-10 07:59:00
Others-CCCPS98,765,3103,2,low,0.24653561069932323,8,Low,2016-12-10 08:29:00
Others-CCCPS98,781,3103,2,low,0.2516919110538189,9,Low,2016-12-10 09:02:00
Others-CCCPS98,794,3103,2,low,0.2558814050918466,9,Low,2016-12-10 09:29:00
Others-CCCPS98,813,3103,2,low,0.2620045117628102,9,Low,2016-12-10 09:55:00
Others-CCCPS98,825,3103,4,low,0.26587173702868194,10,Low,2016-12-10 10:29:00
Others-CCCPS98,845,3103,8,high,0.27231711247180146,11,Low,2016-12-10 11:02:00
Others-CCCPS98,875,3103,6,average,0.28198517563648084,11,Low,2016-12-10 11:29:00
Others-CCCPS98,920,3103,8,high,0.2964872703834998,12,Low,2016-12-10 12:02:00
Others-CCCPS98,965,3103,9,high,0.31098936513051884,12,Medium,2016-12-10 12:29:00
Others-CCCPS98,1024,3103,9,high,0.3300032226877216,12,Medium,2016-12-10 12:55:00
Others-CCCPS98,1090,3103,9,high,0.3512729616500161,13,Medium,2016-12-10 13:29:00
Others-CCCPS98,1145,3103,6,average,0.36899774411859493,13,Medium,2016-12-10 13:56:00
Others-CCCPS98,1137,3103,5,average,0.3664195939413471,14,Medium,2016-12-10 14:25:00
Others-CCCPS98,1162,3103,3,low,0.37447631324524655,15,Medium,2016-12-10 15:02:00
Others-CCCPS98,1196,3103,3,low,0.3854334514985498,15,Medium,2016-12-10 15:25:00
Others-CCCPS98,1202,3103,3,low,0.38736706413148564,15,Medium,2016-12-10 15:59:00
Others-CCCPS98,1163,3103,3,average,0.3747985820174025,16,Medium,2016-12-10 16:25:00
Others-CCCPS98,799,3103,3,low,0.25749274895262647,8,Low,2016-12-11 08:02:00
Others-CCCPS98,799,3103,4,low,0.25749274895262647,8,Low,2016-12-11 08:25:00
Others-CCCPS98,799,3103,3,low,0.25749274895262647,8,Low,2016-12-11 08:59:00
Others-CCCPS98,800,3103,4,low,0.2578150177247825,9,Low,2016-12-11 09:26:00
Others-CCCPS98,797,3103,4,low,0.25684821140831454,9,Low,2016-12-11 09:59:00
Others-CCCPS98,792,3103,5,low,0.25523686754753466,10,Low,2016-12-11 10:25:00
Others-CCCPS98,817,3103,6,average,0.2632935868514341,10,Low,2016-12-11 10:59:00
Others-CCCPS98,866,3103,8,average,0.279084756687077,11,Low,2016-12-11 11:26:00
Others-CCCPS98,910,3103,8,average,0.29326458266194005,11,Low,2016-12-11 11:59:00
Others-CCCPS98,966,3103,13,high,0.31131163390267486,12,Medium,2016-12-11 12:32:00
Others-CCCPS98,989,3103,12,high,0.3187238156622623,13,Medium,2016-12-11 13:05:00
Others-CCCPS98,1038,3103,12,high,0.33451498549790526,13,Medium,2016-12-11 13:26:00
Others-CCCPS98,1093,3103,9,average,0.35223976796648404,13,Medium,2016-12-11 13:59:00
Others-CCCPS98,1120,3103,8,average,0.3609410248146955,14,Medium,2016-12-11 14:32:00
Others-CCCPS98,1141,3103,6,average,0.367708669029971,14,Medium,2016-12-11 14:59:00
Others-CCCPS98,1139,3103,4,low,0.36706413148565903,15,Medium,2016-12-11 15:25:00
Others-CCCPS98,1066,3103,5,average,0.34353851111827266,15,Medium,2016-12-11 15:59:00
Others-CCCPS98,1004,3103,3,low,0.323557847244602,16,Medium,2016-12-11 16:25:00
Others-CCCPS98,496,3103,2,low,0.15984531098936514,8,Low,2016-12-12 08:02:00
Others-CCCPS98,581,3103,2,low,0.18723815662262328,8,Low,2016-12-12 08:29:00
Others-CCCPS98,691,3103,2,low,0.22268772155978087,9,Low,2016-12-12 09:02:00
Others-CCCPS98,765,3103,3,low,0.24653561069932323,9,Low,2016-12-12 09:29:00
Others-CCCPS98,874,3103,3,low,0.2816629068643248,10,Low,2016-12-12 10:02:00
Others-CCCPS98,938,3103,4,low,0.30228810828230745,10,Medium,2016-12-12 10:29:00
Others-CCCPS98,979,3103,6,average,0.31550112794070256,11,Medium,2016-12-12 11:02:00
Others-CCCPS98,1035,3103,9,high,0.3335481791814373,11,Medium,2016-12-12 11:29:00
Others-CCCPS98,1082,3103,6,average,0.34869481147276826,11,Medium,2016-12-12 11:55:00
Others-CCCPS98,1123,3103,10,high,0.36190783113116337,12,Medium,2016-12-12 12:29:00
Others-CCCPS98,1133,3103,9,high,0.3651305188527232,12,Medium,2016-12-12 12:56:00
Others-CCCPS98,1132,3103,8,high,0.3648082500805672,13,Medium,2016-12-12 13:29:00
Others-CCCPS98,1113,3103,4,average,0.3586851434096036,14,Medium,2016-12-12 14:02:00
Others-CCCPS98,1080,3103,5,average,0.34805027392845633,14,Medium,2016-12-12 14:29:00
Others-CCCPS98,1031,3103,4,average,0.3322591040928134,14,Medium,2016-12-12 14:55:00
Others-CCCPS98,980,3103,3,low,0.31582339671285853,15,Medium,2016-12-12 15:29:00
Others-CCCPS98,954,3103,3,low,0.3074444086368031,15,Medium,2016-12-12 15:56:00
Others-CCCPS98,891,3103,3,average,0.28714147599097645,16,Low,2016-12-12 16:29:00
Others-CCCPS98,697,3103,2,low,0.22462133419271674,8,Low,2016-12-13 08:02:00
Others-CCCPS98,769,3103,3,low,0.24782468578794714,8,Low,2016-12-13 08:29:00
Others-CCCPS98,893,3103,3,low,0.28778601353528843,9,Low,2016-12-13 09:02:00
Others-CCCPS98,973,3103,2,low,0.31356751530776666,9,Medium,2016-12-13 09:29:00
Others-CCCPS98,1048,3103,3,average,0.337737673219465,9,Medium,2016-12-13 09:55:00
Others-CCCPS98,961,3103,4,low,0.3097002900418949,10,Medium,2016-12-13 10:29:00
Others-CCCPS98,1020,3103,6,average,0.3287141475990977,11,Medium,2016-12-13 11:02:00
Others-CCCPS98,1058,3103,6,average,0.34096036094102483,11,Medium,2016-12-13 11:29:00
Others-CCCPS98,1110,3103,9,high,0.35771833709313566,12,Medium,2016-12-13 12:02:00
Others-CCCPS98,1143,3103,9,high,0.36835320657428294,12,Medium,2016-12-13 12:29:00
Others-CCCPS98,1167,3103,8,high,0.37608765710602643,13,Medium,2016-12-13 13:02:00
Others-CCCPS98,1195,3103,6,average,0.38511118272639383,13,Medium,2016-12-13 13:55:00
Others-CCCPS98,1104,3103,5,average,0.3557847244601998,14,Medium,2016-12-13 14:29:00
Others-CCCPS98,1064,3103,5,average,0.3428939735739607,14,Medium,2016-12-13 14:56:00
Others-CCCPS98,1009,3103,2,low,0.3251691911053819,15,Medium,2016-12-13 15:28:00
Others-CCCPS98,925,3103,2,low,0.29809861424427975,16,Low,2016-12-13 16:02:00
Others-CCCPS98,857,3103,2,low,0.2761843377376732,16,Low,2016-12-13 16:29:00
Others-CCCPS98,563,3103,2,low,0.18143731872381566,8,Low,2016-12-14 08:03:00
Others-CCCPS98,691,3103,3,low,0.22268772155978087,8,Low,2016-12-14 08:43:00
Others-CCCPS98,754,3103,3,low,0.24299065420560748,9,Low,2016-12-14 09:03:00
Others-CCCPS98,822,3103,3,low,0.264904930712214,9,Low,2016-12-14 09:29:00
Others-CCCPS98,931,3103,5,average,0.3000322268772156,10,Medium,2016-12-14 10:02:00
Others-CCCPS98,1007,3103,5,average,0.3245246535610699,10,Medium,2016-12-14 10:30:00
Others-CCCPS98,1089,3103,6,average,0.3509506928778601,11,Medium,2016-12-14 11:30:00
Others-CCCPS98,1111,3103,10,high,0.35804060586529163,12,Medium,2016-12-14 12:02:00
Others-CCCPS98,1138,3103,9,high,0.36674186271350306,12,Medium,2016-12-14 12:30:00
Others-CCCPS98,1171,3103,8,high,0.37737673219465034,13,Medium,2016-12-14 13:03:00
Others-CCCPS98,1191,3103,9,high,0.3838221076377699,13,Medium,2016-12-14 13:29:00
Others-CCCPS98,1216,3103,4,average,0.39187882694166937,14,Medium,2016-12-14 14:03:00
Others-CCCPS98,1207,3103,5,average,0.3889784079922656,14,Medium,2016-12-14 14:30:00
Others-CCCPS98,1166,3103,4,average,0.37576538833387046,14,Medium,2016-12-14 14:56:00
Others-CCCPS98,1108,3103,3,low,0.35707379954882373,15,Medium,2016-12-14 15:30:00
Others-CCCPS98,1060,3103,3,low,0.34160489848533676,15,Medium,2016-12-14 15:56:00
Others-CCCPS98,981,3103,2,low,0.3161456654850145,16,Medium,2016-12-14 16:30:00
Others-CCCPS98,608,3103,2,low,0.19593941347083468,7,Low,2016-12-15 07:57:00
Others-CCCPS98,717,3103,3,low,0.23106670963583628,8,Low,2016-12-15 08:30:00
Others-CCCPS98,805,3103,2,low,0.25942636158556237,9,Low,2016-12-15 09:03:00
Others-CCCPS98,867,3103,3,low,0.279407025459233,9,Low,2016-12-15 09:30:00
Others-CCCPS98,938,3103,2,low,0.30228810828230745,9,Medium,2016-12-15 09:57:00
Others-CCCPS98,1014,3103,5,average,0.3267805349661618,10,Medium,2016-12-15 10:30:00
Others-CCCPS98,1072,3103,6,average,0.3454721237512085,11,Medium,2016-12-15 11:03:00
Others-CCCPS98,1092,3103,6,average,0.3519174991943281,11,Medium,2016-12-15 11:26:00
Others-CCCPS98,1151,3103,9,high,0.37093135675153077,12,Medium,2016-12-15 12:00:00
Others-CCCPS98,1183,3103,10,high,0.3812439574605221,12,Medium,2016-12-15 12:26:00
Others-CCCPS98,1263,3103,9,high,0.4070254592330003,13,Medium,2016-12-15 13:00:00
Others-CCCPS98,1290,3103,9,high,0.41572671608121176,13,Medium,2016-12-15 13:26:00
Others-CCCPS98,1293,3103,5,average,0.41669352239767965,14,Medium,2016-12-15 14:00:00
Others-CCCPS98,1278,3103,5,average,0.41185949081534,14,Medium,2016-12-15 14:26:00
Others-CCCPS98,1266,3103,4,average,0.40799226554946827,15,Medium,2016-12-15 15:00:00
Others-CCCPS98,1255,3103,3,low,0.4044473090557525,15,Medium,2016-12-15 15:26:00
Others-CCCPS98,1253,3103,2,low,0.40380277151144056,16,Medium,2016-12-15 16:03:00
Others-CCCPS98,1223,3103,2,low,0.3941347083467612,16,Medium,2016-12-15 16:30:00
Others-CCCPS98,629,3103,2,low,0.20270705768611022,7,Low,2016-12-16 07:59:00
Others-CCCPS98,700,3103,2,low,0.22558814050918466,8,Low,2016-12-16 08:30:00
Others-CCCPS98,770,3103,3,low,0.24814695456010313,9,Low,2016-12-16 09:03:00
Others-CCCPS98,824,3103,3,low,0.2655494682565259,9,Low,2016-12-16 09:30:00
Others-CCCPS98,864,3103,5,average,0.27844021914276507,10,Low,2016-12-16 10:03:00
Others-CCCPS98,884,3103,3,low,0.28488559458588464,10,Low,2016-12-16 10:29:00
Others-CCCPS98,913,3103,6,average,0.294231388978408,11,Low,2016-12-16 11:03:00
Others-CCCPS98,904,3103,6,average,0.2913309700290042,11,Low,2016-12-16 11:30:00
Others-CCCPS98,918,3103,5,average,0.2958427328391879,11,Low,2016-12-16 11:56:00
Others-CCCPS98,915,3103,9,high,0.29487592652271993,12,Low,2016-12-16 12:30:00
Others-CCCPS98,911,3103,9,high,0.293586851434096,12,Low,2016-12-16 12:56:00
Others-CCCPS98,936,3103,8,high,0.30164357073799547,13,Medium,2016-12-16 13:30:00
Others-CCCPS98,958,3103,6,average,0.308733483725427,13,Medium,2016-12-16 13:56:00
Others-CCCPS98,984,3103,5,average,0.31711247180148244,14,Medium,2016-12-16 14:30:00
Others-CCCPS98,987,3103,5,average,0.3180792781179504,14,Medium,2016-12-16 14:56:00
Others-CCCPS98,979,3103,3,low,0.31550112794070256,15,Medium,2016-12-16 15:30:00
Others-CCCPS98,926,3103,2,low,0.2984208830164357,16,Low,2016-12-16 16:03:00
Others-CCCPS98,900,3103,2,low,0.2900418949403803,16,Low,2016-12-16 16:30:00
Others-CCCPS98,1369,3103,3,low,0.441185949081534,7,Medium,2016-12-17 07:59:00
Others-CCCPS98,1373,3103,3,average,0.44247502417015794,8,Medium,2016-12-17 08:26:00
Others-CCCPS98,1399,3103,3,low,0.45085401224621335,9,Medium,2016-12-17 09:00:00
Others-CCCPS98,1419,3103,2,low,0.4572993876893329,9,Medium,2016-12-17 09:26:00
Others-CCCPS98,1428,3103,4,average,0.4601998066387367,9,Medium,2016-12-17 09:59:00
Others-CCCPS98,1445,3103,5,average,0.46567837576538834,10,Medium,2016-12-17 10:33:00
Others-CCCPS98,1442,3103,6,average,0.4647115694489204,11,Medium,2016-12-17 11:00:00
Others-CCCPS98,1468,3103,9,high,0.4730905575249758,11,Medium,2016-12-17 11:33:00
Others-CCCPS98,1502,3103,10,high,0.4840476957782791,12,Medium,2016-12-17 12:00:00
